#,Name,Team,W,L,ERA,G,GS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,Year
129.0,Jose Marte,LAA,0.0,0.0,2.33,14.0,0.0,0.0,0.0,0.0,2.0,0.0,19.1,80.0,14.0,6.0,5.0,1.0,10.0,0.0,1.0,2.0,0.0,14.0,2024
130.0,Jake Cousins,NYY,2.0,1.0,2.37,37.0,0.0,0.0,0.0,1.0,8.0,0.0,38.0,155.0,20.0,14.0,10.0,5.0,20.0,1.0,5.0,4.0,0.0,53.0,2024
131.0,Chris Sale,ATL,18.0,3.0,2.38,29.0,29.0,0.0,0.0,0.0,0.0,0.0,177.2,702.0,141.0,48.0,47.0,9.0,39.0,0.0,8.0,4.0,1.0,225.0,2024
132.0,Tarik Skubal,DET,18.0,4.0,2.39,31.0,31.0,0.0,0.0,0.0,0.0,0.0,192.0,753.0,142.0,54.0,51.0,15.0,35.0,0.0,9.0,2.0,0.0,228.0,2024
133.0,Bryan King,HOU,1.0,0.0,2.39,28.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,109.0,20.0,7.0,7.0,1.0,10.0,0.0,3.0,0.0,0.0,32.0,2024
134.0,Taylor Rogers,SFG,1.0,4.0,2.4,64.0,0.0,0.0,0.0,0.0,5.0,0.0,60.0,249.0,53.0,22.0,16.0,7.0,22.0,0.0,2.0,0.0,0.0,64.0,2024
135.0,Carlos Estevez,- - -,4.0,5.0,2.45,54.0,0.0,0.0,0.0,26.0,0.0,5.0,55.0,212.0,38.0,18.0,15.0,5.0,12.0,4.0,1.0,3.0,0.0,50.0,2024
136.0,Brusdar Graterol,LAD,0.0,0.0,2.45,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,27.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2024
137.0,Alek Jacob,SDP,0.0,0.0,2.45,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,57.0,9.0,4.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,19.0,2024
138.0,Jared Koenig,MIL,9.0,4.0,2.47,55.0,6.0,0.0,0.0,1.0,10.0,2.0,62.0,265.0,54.0,22.0,17.0,4.0,23.0,4.0,4.0,0.0,0.0,63.0,2024
139.0,Justin Martinez,ARI,5.0,6.0,2.48,64.0,0.0,0.0,0.0,8.0,7.0,2.0,72.2,308.0,59.0,26.0,20.0,2.0,36.0,6.0,2.0,8.0,1.0,91.0,2024
140.0,Mason Miller,OAK,2.0,2.0,2.49,55.0,0.0,0.0,0.0,28.0,0.0,3.0,65.0,249.0,36.0,23.0,18.0,6.0,21.0,3.0,1.0,2.0,0.0,104.0,2024
141.0,Daysbel Hernandez,ATL,3.0,0.0,2.5,16.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,74.0,10.0,6.0,5.0,0.0,10.0,1.0,1.0,1.0,0.0,26.0,2024
142.0,Jose Butto,NYM,7.0,3.0,2.55,30.0,7.0,0.0,0.0,3.0,4.0,3.0,74.0,294.0,41.0,21.0,21.0,6.0,38.0,0.0,5.0,2.0,1.0,79.0,2024
143.0,Kaleb Ort,HOU,1.0,1.0,2.55,22.0,0.0,0.0,0.0,0.0,3.0,0.0,24.2,93.0,16.0,7.0,7.0,7.0,4.0,0.0,0.0,1.0,0.0,26.0,2024
144.0,Scott Alexander,OAK,1.0,3.0,2.56,45.0,0.0,0.0,0.0,0.0,10.0,3.0,38.2,160.0,31.0,14.0,11.0,3.0,15.0,7.0,2.0,2.0,0.0,31.0,2024
145.0,Zack Wheeler,PHI,16.0,7.0,2.57,32.0,32.0,0.0,0.0,0.0,0.0,0.0,200.0,787.0,139.0,62.0,57.0,20.0,52.0,0.0,8.0,8.0,0.0,224.0,2024
146.0,Nabil Crismatt,LAD,1.0,1.0,2.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2024
147.0,Josh Maciejewski,NYY,0.0,0.0,2.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2024
148.0,Robert Gasser,MIL,2.0,0.0,2.57,5.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,114.0,28.0,9.0,8.0,2.0,1.0,0.0,3.0,0.0,0.0,16.0,2024
149.0,Colin Selby,- - -,0.0,0.0,2.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,3.0,3.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,2024
150.0,Brant Hurter,DET,6.0,1.0,2.58,10.0,1.0,0.0,0.0,0.0,0.0,0.0,45.1,175.0,34.0,13.0,13.0,4.0,6.0,0.0,0.0,0.0,1.0,38.0,2024
151.0,Michael Kelly,OAK,3.0,2.0,2.59,28.0,0.0,0.0,0.0,0.0,4.0,0.0,31.1,128.0,27.0,11.0,9.0,2.0,10.0,1.0,3.0,1.0,0.0,22.0,2024
152.0,Hunter Bigge,- - -,0.0,0.0,2.6,19.0,1.0,0.0,0.0,1.0,2.0,0.0,17.1,73.0,17.0,5.0,5.0,2.0,5.0,0.0,0.0,2.0,0.0,24.0,2024
153.0,Derek Law,WSN,7.0,4.0,2.6,75.0,0.0,0.0,0.0,1.0,17.0,4.0,90.0,365.0,82.0,31.0,26.0,7.0,24.0,0.0,1.0,6.0,0.0,76.0,2024
154.0,John Means,BAL,2.0,0.0,2.61,4.0,4.0,0.0,0.0,0.0,0.0,0.0,20.2,80.0,16.0,6.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,16.0,2024
155.0,Joe Jimenez,ATL,1.0,5.0,2.62,69.0,0.0,0.0,0.0,3.0,27.0,3.0,68.2,277.0,45.0,22.0,20.0,2.0,23.0,1.0,4.0,0.0,0.0,82.0,2024
156.0,A.J. Minter,ATL,5.0,4.0,2.62,39.0,0.0,0.0,0.0,1.0,9.0,3.0,34.1,134.0,24.0,10.0,10.0,6.0,11.0,1.0,1.0,0.0,0.0,35.0,2024
157.0,Brent Honeywell,- - -,1.0,1.0,2.63,20.0,1.0,0.0,0.0,1.0,1.0,1.0,37.2,149.0,32.0,12.0,11.0,3.0,11.0,0.0,2.0,2.0,1.0,18.0,2024
158.0,Spencer Turnbull,PHI,3.0,0.0,2.65,17.0,7.0,0.0,0.0,0.0,1.0,0.0,54.1,222.0,37.0,17.0,16.0,6.0,20.0,0.0,5.0,2.0,0.0,58.0,2024
159.0,Keegan Thompson,CHC,2.0,1.0,2.67,24.0,0.0,0.0,0.0,2.0,2.0,0.0,30.1,127.0,19.0,12.0,9.0,3.0,18.0,0.0,0.0,0.0,0.0,36.0,2024
160.0,Kris Bubic,KCR,1.0,1.0,2.67,27.0,0.0,0.0,0.0,1.0,7.0,3.0,30.1,121.0,26.0,12.0,9.0,2.0,5.0,3.0,0.0,1.0,0.0,39.0,2024
161.0,Kevin Kelly,TBR,5.0,2.0,2.67,68.0,0.0,0.0,0.0,1.0,17.0,3.0,70.2,278.0,59.0,25.0,21.0,7.0,9.0,1.0,5.0,1.0,0.0,63.0,2024
162.0,Jakob Junis,- - -,4.0,0.0,2.69,24.0,6.0,0.0,0.0,1.0,0.0,1.0,67.0,253.0,49.0,22.0,20.0,8.0,8.0,0.0,3.0,1.0,0.0,51.0,2024
163.0,David Buchanan,CIN,0.0,0.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,14.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2024
164.0,Jackson Stephens,ATL,0.0,0.0,2.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,17.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2024
165.0,Tyler Zuber,TBR,0.0,0.0,2.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,15.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2024
166.0,Mike Burrows,PIT,1.0,0.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,14.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2024
167.0,Edgardo Henriquez,LAD,0.0,0.0,2.7,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1,14.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,2024
168.0,Diego Castillo,MIN,0.0,0.0,2.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,8.0,3.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,6.0,2024
169.0,Matt Foster,CHW,0.0,1.0,2.7,6.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2,30.0,5.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,2024
170.0,Trevor Megill,MIL,1.0,3.0,2.72,48.0,0.0,0.0,0.0,21.0,6.0,3.0,46.1,183.0,33.0,16.0,14.0,4.0,14.0,4.0,1.0,4.0,0.0,50.0,2024
171.0,Matthew Boyd,CLE,2.0,2.0,2.72,8.0,8.0,0.0,0.0,0.0,0.0,0.0,39.2,166.0,32.0,16.0,12.0,4.0,13.0,0.0,2.0,0.0,1.0,46.0,2024
172.0,Kyle Bradish,BAL,2.0,0.0,2.75,8.0,8.0,0.0,0.0,0.0,0.0,0.0,39.1,163.0,27.0,12.0,12.0,2.0,15.0,0.0,3.0,2.0,0.0,53.0,2024
173.0,Jeff Criswell,COL,1.0,0.0,2.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,87.0,20.0,6.0,6.0,4.0,9.0,0.0,1.0,0.0,0.0,27.0,2024
174.0,Hunter Greene,CIN,9.0,5.0,2.75,26.0,26.0,0.0,0.0,0.0,0.0,0.0,150.1,611.0,96.0,47.0,46.0,12.0,57.0,0.0,19.0,7.0,1.0,169.0,2024
175.0,Alex Cobb,CLE,2.0,1.0,2.76,3.0,3.0,0.0,0.0,0.0,0.0,0.0,16.1,62.0,14.0,7.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,2024
176.0,Cole Sulser,- - -,1.0,0.0,2.76,10.0,2.0,0.0,0.0,0.0,1.0,0.0,16.1,66.0,9.0,5.0,5.0,1.0,9.0,1.0,0.0,0.0,0.0,15.0,2024
177.0,Eduardo Salazar,- - -,0.0,1.0,2.76,26.0,0.0,0.0,0.0,0.0,3.0,0.0,29.1,133.0,34.0,11.0,9.0,2.0,14.0,0.0,1.0,1.0,0.0,27.0,2024
178.0,Robert Suarez,SDP,9.0,3.0,2.77,65.0,0.0,0.0,0.0,36.0,1.0,6.0,65.0,258.0,52.0,21.0,20.0,7.0,16.0,1.0,0.0,1.0,0.0,59.0,2024
179.0,Ronel Blanco,HOU,13.0,6.0,2.8,30.0,29.0,1.0,1.0,0.0,0.0,0.0,167.1,676.0,114.0,56.0,52.0,22.0,68.0,0.0,2.0,3.0,0.0,166.0,2024
180.0,Andrew Kittredge,STL,5.0,5.0,2.8,74.0,0.0,0.0,0.0,1.0,37.0,7.0,70.2,287.0,60.0,26.0,22.0,10.0,20.0,2.0,0.0,0.0,0.0,67.0,2024
181.0,Tyler Rogers,SFG,3.0,4.0,2.82,77.0,0.0,0.0,0.0,1.0,32.0,2.0,70.1,290.0,67.0,23.0,22.0,7.0,6.0,2.0,7.0,1.0,0.0,51.0,2024
182.0,Will Vest,DET,3.0,4.0,2.82,69.0,0.0,0.0,0.0,2.0,14.0,6.0,70.1,289.0,61.0,23.0,22.0,3.0,18.0,2.0,3.0,4.0,0.0,63.0,2024
183.0,Drew Rasmussen,TBR,0.0,2.0,2.83,16.0,4.0,0.0,0.0,1.0,3.0,0.0,28.2,116.0,25.0,10.0,9.0,0.0,6.0,0.0,0.0,1.0,0.0,35.0,2024
184.0,Adrian Morejon,SDP,3.0,2.0,2.83,60.0,0.0,0.0,0.0,2.0,12.0,2.0,63.2,272.0,63.0,24.0,20.0,4.0,21.0,2.0,1.0,7.0,1.0,71.0,2024
185.0,Hans Crouse,LAA,4.0,3.0,2.84,25.0,0.0,0.0,0.0,0.0,1.0,1.0,25.1,107.0,14.0,10.0,8.0,2.0,17.0,1.0,2.0,1.0,0.0,34.0,2024
186.0,Clarke Schmidt,NYY,5.0,5.0,2.85,16.0,16.0,0.0,0.0,0.0,0.0,0.0,85.1,353.0,71.0,31.0,27.0,8.0,30.0,0.0,9.0,2.0,0.0,93.0,2024
187.0,John King,STL,3.0,3.0,2.85,56.0,0.0,0.0,0.0,0.0,9.0,2.0,60.0,248.0,58.0,23.0,19.0,5.0,14.0,1.0,1.0,3.0,1.0,38.0,2024
188.0,Aaron Ashby,MIL,1.0,2.0,2.86,14.0,2.0,0.0,0.0,0.0,3.0,0.0,28.1,119.0,20.0,13.0,9.0,2.0,10.0,0.0,0.0,1.0,0.0,33.0,2024
189.0,Hogan Harris,OAK,4.0,4.0,2.86,21.0,9.0,0.0,0.0,0.0,0.0,0.0,72.1,305.0,65.0,29.0,23.0,7.0,33.0,0.0,3.0,3.0,1.0,61.0,2024
190.0,Alex Young,- - -,0.0,0.0,2.87,17.0,0.0,0.0,0.0,0.0,1.0,0.0,15.2,68.0,15.0,5.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,15.0,2024
191.0,Jorge Lopez,- - -,2.0,3.0,2.89,52.0,0.0,0.0,0.0,4.0,10.0,1.0,53.0,217.0,46.0,19.0,17.0,6.0,19.0,1.0,2.0,2.0,0.0,50.0,2024
192.0,Bryan Woo,SEA,9.0,3.0,2.89,22.0,22.0,0.0,0.0,0.0,0.0,0.0,121.1,472.0,96.0,41.0,39.0,14.0,13.0,0.0,3.0,0.0,0.0,101.0,2024
193.0,Luke Weaver,NYY,7.0,3.0,2.89,62.0,0.0,0.0,0.0,4.0,22.0,0.0,84.0,331.0,52.0,28.0,27.0,10.0,26.0,0.0,4.0,1.0,0.0,103.0,2024
194.0,David Peterson,NYM,10.0,3.0,2.9,21.0,21.0,0.0,0.0,0.0,0.0,0.0,121.0,510.0,110.0,44.0,39.0,8.0,46.0,0.0,7.0,4.0,1.0,101.0,2024
195.0,Shota Imanaga,CHC,15.0,3.0,2.91,29.0,29.0,0.0,0.0,0.0,0.0,0.0,173.1,694.0,149.0,66.0,56.0,27.0,28.0,0.0,3.0,3.0,0.0,174.0,2024
196.0,Framber Valdez,HOU,15.0,7.0,2.91,28.0,28.0,1.0,0.0,0.0,0.0,0.0,176.1,703.0,140.0,60.0,57.0,13.0,55.0,0.0,6.0,8.0,1.0,169.0,2024
197.0,Corbin Burnes,BAL,15.0,9.0,2.92,32.0,32.0,0.0,0.0,0.0,0.0,0.0,194.1,784.0,165.0,76.0,63.0,22.0,48.0,0.0,2.0,7.0,3.0,181.0,2024
198.0,Nick Vespi,BAL,0.0,0.0,2.92,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,49.0,10.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2024
199.0,Justin Slaten,BOS,6.0,2.0,2.93,44.0,0.0,0.0,0.0,2.0,13.0,3.0,55.1,224.0,47.0,21.0,18.0,4.0,9.0,0.0,2.0,4.0,0.0,58.0,2024
200.0,Bryce Miller,SEA,12.0,8.0,2.94,31.0,31.0,0.0,0.0,0.0,0.0,0.0,180.1,704.0,131.0,62.0,59.0,21.0,45.0,1.0,3.0,2.0,0.0,171.0,2024
201.0,Jeremiah Estrada,SDP,6.0,3.0,2.95,62.0,0.0,0.0,0.0,1.0,16.0,3.0,61.0,252.0,42.0,22.0,20.0,4.0,23.0,1.0,0.0,5.0,0.0,94.0,2024
202.0,Michael King,SDP,13.0,9.0,2.95,31.0,30.0,0.0,0.0,0.0,0.0,0.0,173.2,726.0,144.0,71.0,57.0,17.0,63.0,2.0,7.0,1.0,0.0,201.0,2024
203.0,Elvis Peguero,MIL,7.0,4.0,2.98,52.0,0.0,0.0,0.0,2.0,11.0,4.0,51.1,227.0,52.0,22.0,17.0,4.0,27.0,3.0,2.0,6.0,1.0,47.0,2024
204.0,Josh Winder,MIN,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,38.0,7.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,10.0,2024
205.0,Brent Headrick,MIN,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2024
206.0,Yoshinobu Yamamoto,LAD,7.0,2.0,3.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,90.0,368.0,78.0,32.0,30.0,7.0,22.0,0.0,1.0,2.0,0.0,105.0,2024
207.0,Tobias Myers,MIL,9.0,6.0,3.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,138.0,569.0,126.0,52.0,46.0,18.0,36.0,0.0,5.0,4.0,5.0,127.0,2024
208.0,Daniel Hudson,LAD,6.0,2.0,3.0,65.0,0.0,0.0,0.0,10.0,17.0,7.0,63.0,253.0,46.0,25.0,21.0,10.0,19.0,1.0,1.0,2.0,0.0,63.0,2024
209.0,David Robertson,TEX,3.0,4.0,3.0,68.0,0.0,0.0,0.0,2.0,34.0,8.0,72.0,296.0,53.0,25.0,24.0,5.0,27.0,4.0,5.0,8.0,1.0,99.0,2024
210.0,Tony Santillan,CIN,3.0,3.0,3.0,29.0,1.0,0.0,0.0,0.0,4.0,2.0,30.0,122.0,21.0,11.0,10.0,4.0,9.0,0.0,0.0,1.0,0.0,46.0,2024
211.0,Walter Pennington,- - -,1.0,0.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,84.0,19.0,7.0,6.0,1.0,11.0,0.0,2.0,1.0,0.0,17.0,2024
212.0,Seth Lugo,KCR,16.0,9.0,3.0,33.0,33.0,1.0,0.0,0.0,0.0,0.0,206.2,836.0,177.0,75.0,69.0,16.0,48.0,1.0,9.0,4.0,0.0,181.0,2024
213.0,Jacob Webb,BAL,2.0,5.0,3.02,60.0,0.0,0.0,0.0,2.0,14.0,1.0,56.2,237.0,40.0,23.0,19.0,4.0,27.0,1.0,1.0,0.0,0.0,58.0,2024
214.0,Buck Farmer,CIN,3.0,2.0,3.04,61.0,1.0,0.0,0.0,1.0,1.0,1.0,71.0,299.0,56.0,25.0,24.0,7.0,29.0,6.0,7.0,1.0,0.0,70.0,2024
215.0,Sam Hentges,CLE,0.0,0.0,3.04,25.0,0.0,0.0,0.0,0.0,9.0,0.0,23.2,91.0,18.0,8.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,27.0,2024
216.0,Joel Payamps,MIL,3.0,7.0,3.05,68.0,0.0,0.0,0.0,6.0,21.0,3.0,59.0,235.0,39.0,23.0,20.0,7.0,18.0,4.0,2.0,0.0,0.0,59.0,2024
217.0,Drew Smith,NYM,1.0,1.0,3.06,19.0,0.0,0.0,0.0,2.0,6.0,0.0,17.2,79.0,18.0,7.0,6.0,2.0,9.0,0.0,0.0,3.0,0.0,23.0,2024
218.0,Shane Baz,TBR,4.0,3.0,3.06,14.0,14.0,0.0,0.0,0.0,0.0,0.0,79.1,319.0,57.0,28.0,27.0,9.0,27.0,0.0,4.0,2.0,0.0,69.0,2024
219.0,Justin Steele,CHC,5.0,5.0,3.07,24.0,24.0,1.0,0.0,0.0,0.0,0.0,134.2,555.0,111.0,54.0,46.0,12.0,37.0,0.0,4.0,1.0,0.0,135.0,2024
220.0,Anthony Banda,LAD,3.0,2.0,3.08,48.0,2.0,0.0,0.0,2.0,8.0,2.0,49.2,209.0,44.0,19.0,17.0,5.0,18.0,6.0,2.0,1.0,0.0,50.0,2024
221.0,Nick Martinez,CIN,10.0,7.0,3.1,42.0,16.0,1.0,0.0,0.0,6.0,0.0,142.1,570.0,128.0,56.0,49.0,13.0,18.0,0.0,5.0,4.0,0.0,116.0,2024
222.0,Bryan Abreu,HOU,3.0,3.0,3.1,78.0,0.0,0.0,0.0,1.0,38.0,7.0,78.1,325.0,59.0,27.0,27.0,9.0,32.0,0.0,6.0,4.0,1.0,103.0,2024
223.0,Blake Snell,SFG,5.0,3.0,3.12,20.0,20.0,1.0,1.0,0.0,0.0,0.0,104.0,418.0,65.0,38.0,36.0,6.0,44.0,0.0,1.0,8.0,0.0,145.0,2024
224.0,Tanner Houck,BOS,9.0,10.0,3.12,30.0,30.0,1.0,1.0,0.0,0.0,0.0,178.2,743.0,156.0,75.0,62.0,11.0,48.0,1.0,16.0,2.0,0.0,154.0,2024
225.0,Jesse Chavez,ATL,2.0,2.0,3.13,46.0,0.0,0.0,0.0,0.0,1.0,1.0,63.1,264.0,60.0,27.0,22.0,10.0,19.0,1.0,1.0,0.0,1.0,55.0,2024
226.0,Greg Weissert,BOS,4.0,2.0,3.13,62.0,0.0,0.0,0.0,1.0,4.0,3.0,63.1,263.0,65.0,32.0,22.0,7.0,20.0,4.0,0.0,2.0,0.0,58.0,2024
227.0,Cole Ragans,KCR,11.0,9.0,3.14,32.0,32.0,1.0,0.0,0.0,0.0,0.0,186.1,762.0,146.0,71.0,65.0,15.0,67.0,1.0,6.0,11.0,0.0,223.0,2024
228.0,Clay Holmes,NYY,3.0,5.0,3.14,67.0,0.0,0.0,0.0,30.0,2.0,13.0,63.0,271.0,60.0,29.0,22.0,4.0,22.0,1.0,3.0,4.0,0.0,68.0,2024
229.0,Spencer Bivens,SFG,3.0,1.0,3.14,27.0,2.0,0.0,0.0,1.0,2.0,0.0,48.2,202.0,47.0,20.0,17.0,9.0,11.0,1.0,1.0,0.0,0.0,37.0,2024
230.0,Jason Foley,DET,3.0,6.0,3.15,69.0,0.0,0.0,0.0,28.0,8.0,4.0,60.0,250.0,51.0,28.0,21.0,5.0,20.0,2.0,2.0,1.0,1.0,46.0,2024
231.0,Yennier Cano,BAL,4.0,3.0,3.15,70.0,0.0,0.0,0.0,5.0,34.0,3.0,60.0,249.0,54.0,24.0,21.0,6.0,24.0,1.0,1.0,0.0,1.0,65.0,2024
232.0,Brent Suter,CIN,1.0,0.0,3.15,47.0,3.0,0.0,0.0,2.0,2.0,0.0,65.2,270.0,63.0,25.0,23.0,10.0,12.0,0.0,3.0,2.0,0.0,50.0,2024
233.0,A.J. Puk,- - -,4.0,9.0,3.15,62.0,4.0,0.0,0.0,3.0,14.0,3.0,71.1,294.0,51.0,31.0,25.0,5.0,28.0,2.0,2.0,2.0,1.0,88.0,2024
234.0,Colin Holderman,PIT,3.0,6.0,3.16,55.0,0.0,0.0,0.0,0.0,21.0,5.0,51.1,223.0,42.0,23.0,18.0,6.0,25.0,0.0,5.0,2.0,0.0,56.0,2024
235.0,Sam Long,KCR,3.0,3.0,3.16,43.0,0.0,0.0,0.0,1.0,7.0,1.0,42.2,176.0,34.0,17.0,15.0,5.0,17.0,1.0,1.0,3.0,1.0,44.0,2024
236.0,Jack Flaherty,- - -,13.0,7.0,3.17,28.0,28.0,0.0,0.0,0.0,0.0,0.0,162.0,649.0,135.0,61.0,57.0,24.0,38.0,0.0,4.0,6.0,0.0,194.0,2024
237.0,Daniel Robert,TEX,1.0,0.0,3.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,26.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,2024
238.0,Bryce Jarvis,ARI,1.0,2.0,3.19,44.0,0.0,0.0,0.0,0.0,4.0,0.0,59.1,258.0,52.0,25.0,21.0,6.0,33.0,4.0,5.0,4.0,0.0,38.0,2024
239.0,Calvin Faucher,MIA,2.0,3.0,3.19,53.0,0.0,0.0,0.0,6.0,11.0,2.0,53.2,235.0,49.0,25.0,19.0,0.0,26.0,3.0,4.0,5.0,0.0,63.0,2024
240.0,Ryan Yarbrough,- - -,5.0,2.0,3.19,44.0,0.0,0.0,0.0,1.0,1.0,3.0,98.2,398.0,70.0,36.0,35.0,11.0,32.0,3.0,12.0,0.0,0.0,65.0,2024
241.0,Chad Green,TOR,4.0,6.0,3.21,53.0,0.0,0.0,0.0,17.0,7.0,3.0,53.1,210.0,41.0,20.0,19.0,8.0,14.0,3.0,2.0,1.0,0.0,46.0,2024
242.0,Kevin Ginkel,ARI,8.0,3.0,3.21,72.0,0.0,0.0,0.0,5.0,17.0,6.0,70.0,291.0,69.0,31.0,25.0,6.0,15.0,0.0,3.0,4.0,0.0,77.0,2024
243.0,Logan Gilbert,SEA,9.0,12.0,3.23,33.0,33.0,1.0,0.0,0.0,0.0,0.0,208.2,803.0,148.0,83.0,75.0,26.0,37.0,1.0,4.0,11.0,0.0,220.0,2024
244.0,Tyler Gilbert,PHI,0.0,0.0,3.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,38.0,10.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,2024
245.0,Jackson Rutledge,WSN,0.0,0.0,3.24,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.1,34.0,8.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,2024
246.0,Jorge Alcala,MIN,4.0,3.0,3.24,54.0,0.0,0.0,0.0,0.0,15.0,1.0,58.1,235.0,40.0,23.0,21.0,8.0,20.0,1.0,3.0,4.0,0.0,58.0,2024
247.0,Max Fried,ATL,11.0,10.0,3.25,29.0,29.0,2.0,1.0,0.0,0.0,0.0,174.1,714.0,146.0,71.0,63.0,13.0,57.0,0.0,7.0,6.0,0.0,166.0,2024
248.0,Ryan Thompson,ARI,7.0,5.0,3.26,67.0,0.0,0.0,0.0,2.0,24.0,7.0,66.1,272.0,64.0,26.0,24.0,5.0,15.0,2.0,1.0,2.0,0.0,52.0,2024
249.0,Ronny Henriquez,MIN,1.0,1.0,3.26,16.0,1.0,0.0,0.0,0.0,2.0,1.0,19.1,82.0,20.0,8.0,7.0,2.0,5.0,1.0,2.0,1.0,0.0,15.0,2024
250.0,Jose Quijada,LAA,2.0,2.0,3.26,22.0,0.0,0.0,0.0,0.0,7.0,2.0,19.1,84.0,12.0,9.0,7.0,1.0,17.0,0.0,2.0,0.0,1.0,24.0,2024
251.0,Jameson Taillon,CHC,12.0,8.0,3.27,28.0,28.0,0.0,0.0,0.0,0.0,0.0,165.1,675.0,154.0,67.0,60.0,21.0,33.0,0.0,1.0,4.0,2.0,125.0,2024
252.0,Jeffrey Springs,TBR,2.0,2.0,3.27,7.0,7.0,0.0,0.0,0.0,0.0,0.0,33.0,142.0,34.0,12.0,12.0,5.0,11.0,0.0,1.0,0.0,0.0,37.0,2024
253.0,Cole Sands,MIN,9.0,1.0,3.28,62.0,0.0,0.0,0.0,4.0,5.0,3.0,71.1,292.0,59.0,30.0,26.0,6.0,12.0,0.0,6.0,3.0,1.0,85.0,2024
254.0,Kenley Jansen,BOS,4.0,2.0,3.29,54.0,0.0,0.0,0.0,27.0,0.0,4.0,54.2,218.0,38.0,20.0,20.0,4.0,20.0,2.0,1.0,2.0,2.0,62.0,2024
255.0,Erick Fedde,- - -,9.0,9.0,3.3,31.0,31.0,0.0,0.0,0.0,0.0,0.0,177.1,726.0,154.0,66.0,65.0,20.0,52.0,0.0,5.0,3.0,1.0,154.0,2024
256.0,Bowden Francis,TOR,8.0,5.0,3.3,27.0,13.0,0.0,0.0,0.0,0.0,0.0,103.2,408.0,74.0,41.0,38.0,17.0,22.0,0.0,7.0,0.0,1.0,92.0,2024
257.0,Carlos Hernandez,KCR,0.0,1.0,3.3,27.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,129.0,24.0,14.0,11.0,1.0,16.0,0.0,1.0,1.0,0.0,27.0,2024
