#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,Year
279.0,Jahmai Jones,NYY,33.0,42.0,47.0,10.0,7.0,1.0,1.0,1.0,8.0,4.0,2.0,0.0,16.0,2.0,0.0,1.0,0.0,1.0,1.0,0.238,2024
280.0,Brett Wisely,SFG,91.0,252.0,272.0,60.0,42.0,13.0,1.0,4.0,25.0,31.0,13.0,0.0,65.0,2.0,3.0,2.0,3.0,2.0,3.0,0.238,2024
281.0,Isaac Paredes,- - -,153.0,542.0,641.0,129.0,84.0,25.0,1.0,19.0,64.0,80.0,76.0,2.0,105.0,17.0,6.0,0.0,17.0,1.0,1.0,0.238,2024
282.0,Carlos Santana,MIN,150.0,521.0,594.0,124.0,75.0,26.0,0.0,23.0,63.0,71.0,65.0,3.0,99.0,6.0,2.0,0.0,11.0,4.0,0.0,0.238,2024
283.0,Travis d'Arnaud,ATL,99.0,307.0,341.0,73.0,42.0,16.0,0.0,15.0,40.0,48.0,24.0,0.0,89.0,6.0,4.0,0.0,8.0,1.0,0.0,0.238,2024
284.0,Emmanuel Rivera,- - -,124.0,265.0,302.0,63.0,47.0,9.0,2.0,5.0,24.0,29.0,26.0,0.0,69.0,5.0,5.0,1.0,7.0,2.0,0.0,0.238,2024
285.0,Curtis Mead,TBR,38.0,122.0,132.0,29.0,25.0,3.0,0.0,1.0,10.0,7.0,6.0,0.0,30.0,2.0,1.0,0.0,2.0,2.0,0.0,0.238,2024
286.0,Eloy Jimenez,- - -,98.0,324.0,349.0,77.0,57.0,14.0,0.0,6.0,25.0,23.0,22.0,1.0,70.0,2.0,1.0,0.0,13.0,3.0,0.0,0.238,2024
287.0,Pedro Pages,STL,68.0,202.0,218.0,48.0,36.0,3.0,2.0,7.0,19.0,27.0,13.0,0.0,58.0,0.0,2.0,1.0,7.0,2.0,0.0,0.238,2024
288.0,Michael Conforto,SFG,130.0,438.0,488.0,104.0,54.0,27.0,3.0,20.0,56.0,66.0,42.0,1.0,118.0,5.0,3.0,0.0,16.0,0.0,1.0,0.237,2024
289.0,Tommy Edman,LAD,37.0,139.0,153.0,33.0,21.0,5.0,1.0,6.0,20.0,20.0,11.0,0.0,30.0,1.0,2.0,0.0,2.0,6.0,0.0,0.237,2024
290.0,Lane Thomas,- - -,130.0,472.0,528.0,112.0,68.0,26.0,3.0,15.0,65.0,63.0,44.0,1.0,137.0,7.0,5.0,0.0,5.0,32.0,14.0,0.237,2024
291.0,Francisco Alvarez,NYM,100.0,308.0,342.0,73.0,46.0,14.0,2.0,11.0,39.0,47.0,30.0,0.0,86.0,2.0,2.0,0.0,7.0,1.0,1.0,0.237,2024
292.0,Marcus Semien,TEX,159.0,650.0,718.0,154.0,102.0,27.0,2.0,23.0,101.0,74.0,64.0,2.0,105.0,3.0,1.0,0.0,9.0,8.0,3.0,0.237,2024
293.0,Pete Crow-Armstrong,CHC,123.0,372.0,410.0,88.0,59.0,13.0,6.0,10.0,46.0,47.0,21.0,2.0,98.0,6.0,3.0,8.0,4.0,27.0,3.0,0.237,2024
294.0,Harrison Bader,NYM,143.0,402.0,437.0,95.0,64.0,19.0,0.0,12.0,57.0,51.0,21.0,1.0,95.0,8.0,6.0,0.0,6.0,17.0,8.0,0.236,2024
295.0,Connor Norby,- - -,45.0,178.0,194.0,42.0,24.0,9.0,0.0,9.0,32.0,20.0,15.0,0.0,64.0,0.0,1.0,0.0,2.0,3.0,3.0,0.236,2024
296.0,Kyle McCann,OAK,54.0,140.0,157.0,33.0,24.0,4.0,0.0,5.0,13.0,15.0,16.0,1.0,59.0,1.0,0.0,0.0,2.0,0.0,0.0,0.236,2024
297.0,Anthony Santander,BAL,155.0,595.0,665.0,140.0,69.0,25.0,2.0,44.0,91.0,102.0,58.0,3.0,129.0,7.0,5.0,0.0,9.0,2.0,0.0,0.235,2024
298.0,J.D. Martinez,NYM,120.0,434.0,495.0,102.0,61.0,24.0,1.0,16.0,46.0,69.0,49.0,0.0,141.0,6.0,2.0,0.0,17.0,0.0,0.0,0.235,2024
299.0,Kyle Manzardo,CLE,53.0,145.0,156.0,34.0,17.0,12.0,0.0,5.0,11.0,15.0,9.0,0.0,41.0,1.0,1.0,0.0,3.0,0.0,0.0,0.234,2024
300.0,Patrick Bailey,SFG,121.0,401.0,448.0,94.0,69.0,16.0,1.0,8.0,46.0,46.0,39.0,0.0,100.0,0.0,7.0,1.0,10.0,4.0,0.0,0.234,2024
301.0,Jonathan Aranda,TBR,44.0,128.0,143.0,30.0,17.0,7.0,0.0,6.0,22.0,14.0,12.0,0.0,32.0,2.0,1.0,0.0,2.0,0.0,0.0,0.234,2024
302.0,Cedric Mullins,BAL,147.0,444.0,499.0,104.0,67.0,16.0,3.0,18.0,69.0,54.0,41.0,0.0,98.0,5.0,2.0,2.0,1.0,32.0,6.0,0.234,2024
303.0,Aaron Schunk,COL,39.0,94.0,98.0,22.0,17.0,3.0,0.0,2.0,14.0,7.0,4.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.234,2024
304.0,Ty France,- - -,140.0,479.0,535.0,112.0,75.0,24.0,0.0,13.0,46.0,51.0,38.0,0.0,114.0,13.0,5.0,0.0,16.0,1.0,1.0,0.234,2024
305.0,Jon Singleton,HOU,119.0,355.0,405.0,83.0,56.0,13.0,1.0,13.0,46.0,42.0,47.0,0.0,111.0,0.0,3.0,0.0,2.0,0.0,0.0,0.234,2024
306.0,James McCann,BAL,66.0,214.0,233.0,50.0,33.0,9.0,0.0,8.0,27.0,31.0,13.0,0.0,56.0,2.0,4.0,0.0,3.0,1.0,0.0,0.234,2024
307.0,Matt Carpenter,STL,59.0,137.0,157.0,32.0,21.0,7.0,0.0,4.0,15.0,15.0,15.0,0.0,51.0,2.0,2.0,0.0,0.0,0.0,2.0,0.234,2024
308.0,Ha-seong Kim,SDP,121.0,403.0,470.0,94.0,64.0,16.0,3.0,11.0,60.0,47.0,58.0,4.0,77.0,2.0,3.0,4.0,8.0,22.0,5.0,0.233,2024
309.0,Ke'Bryan Hayes,PIT,96.0,365.0,396.0,85.0,72.0,9.0,0.0,4.0,38.0,25.0,23.0,1.0,75.0,4.0,4.0,0.0,12.0,11.0,2.0,0.233,2024
310.0,Bryan De La Cruz,- - -,149.0,584.0,622.0,136.0,90.0,25.0,0.0,21.0,61.0,68.0,29.0,1.0,170.0,3.0,5.0,0.0,10.0,5.0,2.0,0.233,2024
311.0,Royce Lewis,MIN,82.0,292.0,325.0,68.0,36.0,16.0,0.0,16.0,40.0,47.0,28.0,2.0,74.0,0.0,5.0,0.0,5.0,0.0,0.0,0.233,2024
312.0,Leo Rivas,SEA,43.0,73.0,86.0,17.0,15.0,1.0,1.0,0.0,10.0,8.0,10.0,0.0,24.0,1.0,0.0,2.0,1.0,3.0,0.0,0.233,2024
313.0,Gavin Sheets,CHW,139.0,451.0,501.0,105.0,70.0,24.0,1.0,10.0,35.0,45.0,43.0,2.0,106.0,4.0,3.0,0.0,6.0,2.0,2.0,0.233,2024
314.0,Tyler Soderstrom,OAK,61.0,189.0,213.0,44.0,25.0,10.0,0.0,9.0,18.0,26.0,20.0,1.0,53.0,3.0,1.0,0.0,7.0,0.0,0.0,0.233,2024
315.0,Dominic Smith,- - -,93.0,275.0,307.0,64.0,36.0,22.0,0.0,6.0,33.0,34.0,28.0,0.0,76.0,4.0,0.0,0.0,7.0,1.0,1.0,0.233,2024
316.0,Giancarlo Stanton,NYY,114.0,417.0,459.0,97.0,50.0,20.0,0.0,27.0,49.0,72.0,38.0,2.0,143.0,2.0,2.0,0.0,17.0,0.0,0.0,0.233,2024
317.0,Alex Verdugo,NYY,149.0,559.0,621.0,130.0,88.0,28.0,1.0,13.0,74.0,61.0,49.0,0.0,93.0,1.0,10.0,2.0,14.0,2.0,1.0,0.233,2024
318.0,Andrew McCutchen,PIT,120.0,448.0,515.0,104.0,65.0,18.0,1.0,20.0,66.0,50.0,58.0,1.0,133.0,7.0,2.0,0.0,9.0,3.0,2.0,0.232,2024
319.0,Max Muncy,LAD,73.0,237.0,293.0,55.0,23.0,17.0,0.0,15.0,47.0,48.0,45.0,3.0,77.0,5.0,6.0,0.0,1.0,1.0,0.0,0.232,2024
320.0,Angel Martinez,CLE,43.0,151.0,169.0,35.0,25.0,7.0,0.0,3.0,16.0,11.0,15.0,0.0,33.0,0.0,2.0,1.0,2.0,3.0,1.0,0.232,2024
321.0,Miguel Amaya,CHC,117.0,328.0,363.0,76.0,53.0,13.0,2.0,8.0,32.0,47.0,23.0,0.0,62.0,4.0,3.0,5.0,5.0,0.0,0.0,0.232,2024
322.0,Joey Meneses,WSN,76.0,281.0,313.0,65.0,51.0,11.0,0.0,3.0,19.0,42.0,21.0,1.0,63.0,5.0,6.0,0.0,9.0,2.0,0.0,0.231,2024
323.0,Mike Yastrzemski,SFG,140.0,428.0,474.0,99.0,56.0,16.0,9.0,18.0,60.0,57.0,38.0,1.0,124.0,6.0,1.0,1.0,5.0,3.0,2.0,0.231,2024
324.0,Maikel Garcia,KCR,157.0,575.0,626.0,133.0,94.0,27.0,5.0,7.0,84.0,58.0,42.0,0.0,103.0,0.0,5.0,4.0,7.0,37.0,2.0,0.231,2024
325.0,Seth Brown,OAK,124.0,372.0,400.0,86.0,60.0,11.0,1.0,14.0,32.0,44.0,25.0,0.0,112.0,2.0,1.0,0.0,7.0,4.0,2.0,0.231,2024
326.0,Corbin Carroll,ARI,158.0,589.0,684.0,136.0,78.0,22.0,14.0,22.0,121.0,74.0,73.0,0.0,130.0,10.0,9.0,3.0,3.0,35.0,8.0,0.231,2024
327.0,Carlos Narvaez,NYY,6.0,13.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,2024
328.0,Jhonny Pereda,MIA,20.0,39.0,40.0,9.0,9.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.231,2024
329.0,Livan Soto,- - -,13.0,13.0,16.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,2024
330.0,Jarred Kelenic,ATL,131.0,412.0,449.0,95.0,60.0,18.0,2.0,15.0,49.0,45.0,32.0,1.0,133.0,1.0,3.0,1.0,5.0,7.0,2.0,0.231,2024
331.0,Garrett Hampson,KCR,113.0,213.0,231.0,49.0,35.0,13.0,1.0,0.0,16.0,16.0,14.0,0.0,59.0,0.0,2.0,2.0,3.0,7.0,2.0,0.23,2024
332.0,Enrique Hernandez,LAD,126.0,362.0,393.0,83.0,55.0,16.0,0.0,12.0,44.0,42.0,27.0,0.0,77.0,0.0,3.0,1.0,13.0,0.0,0.0,0.229,2024
333.0,Jorge Mateo,BAL,68.0,192.0,208.0,44.0,23.0,14.0,2.0,5.0,30.0,18.0,10.0,0.0,48.0,1.0,3.0,2.0,3.0,13.0,2.0,0.229,2024
334.0,Leody Taveras,TEX,151.0,480.0,529.0,110.0,78.0,17.0,3.0,12.0,59.0,44.0,42.0,0.0,112.0,0.0,4.0,3.0,8.0,23.0,6.0,0.229,2024
335.0,Kyle Isbel,KCR,136.0,384.0,426.0,88.0,59.0,13.0,8.0,8.0,62.0,42.0,27.0,0.0,88.0,5.0,2.0,8.0,4.0,11.0,2.0,0.229,2024
336.0,Leo Jimenez,TOR,63.0,179.0,210.0,41.0,26.0,11.0,0.0,4.0,18.0,19.0,12.0,0.0,59.0,16.0,3.0,0.0,6.0,0.0,0.0,0.229,2024
337.0,Kevin Pillar,- - -,100.0,284.0,314.0,65.0,40.0,16.0,1.0,8.0,38.0,45.0,16.0,0.0,69.0,10.0,3.0,1.0,10.0,12.0,3.0,0.229,2024
338.0,Luis Torrens,NYM,48.0,118.0,130.0,27.0,16.0,8.0,0.0,3.0,14.0,15.0,9.0,0.0,28.0,2.0,1.0,0.0,5.0,0.0,1.0,0.229,2024
339.0,Austin Wells,NYY,115.0,354.0,414.0,81.0,49.0,18.0,1.0,13.0,42.0,55.0,47.0,0.0,87.0,5.0,7.0,1.0,9.0,1.0,2.0,0.229,2024
340.0,Keibert Ruiz,WSN,127.0,459.0,485.0,105.0,71.0,21.0,0.0,13.0,46.0,57.0,16.0,0.0,54.0,5.0,5.0,0.0,13.0,3.0,1.0,0.229,2024
341.0,Brett Baty,NYM,50.0,153.0,171.0,35.0,28.0,3.0,0.0,4.0,15.0,16.0,16.0,1.0,42.0,1.0,0.0,1.0,3.0,0.0,0.0,0.229,2024
342.0,Nick Ahmed,- - -,71.0,210.0,228.0,48.0,39.0,6.0,1.0,2.0,20.0,17.0,11.0,0.0,51.0,1.0,3.0,3.0,6.0,2.0,1.0,0.229,2024
343.0,Hunter Renfroe,KCR,120.0,385.0,424.0,88.0,55.0,18.0,0.0,15.0,44.0,52.0,36.0,0.0,84.0,2.0,1.0,0.0,10.0,1.0,1.0,0.229,2024
344.0,Jordyn Adams,LAA,11.0,35.0,38.0,8.0,7.0,0.0,0.0,1.0,4.0,4.0,3.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.229,2024
345.0,Javier Sanoja,MIA,15.0,35.0,36.0,8.0,6.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.229,2024
346.0,Andrew Benintendi,CHW,135.0,477.0,522.0,109.0,69.0,20.0,0.0,20.0,50.0,64.0,41.0,1.0,96.0,1.0,3.0,0.0,12.0,3.0,2.0,0.229,2024
347.0,Anthony Rizzo,NYY,92.0,337.0,375.0,77.0,57.0,12.0,0.0,8.0,38.0,35.0,27.0,0.0,65.0,9.0,2.0,0.0,7.0,0.0,0.0,0.228,2024
348.0,Michael Siani,STL,124.0,298.0,334.0,68.0,57.0,7.0,2.0,2.0,42.0,20.0,21.0,0.0,92.0,3.0,1.0,11.0,2.0,20.0,3.0,0.228,2024
349.0,Connor Joe,PIT,123.0,364.0,416.0,83.0,51.0,22.0,1.0,9.0,49.0,36.0,44.0,1.0,91.0,6.0,2.0,0.0,7.0,2.0,2.0,0.228,2024
350.0,Yasmani Grandal,PIT,72.0,215.0,243.0,49.0,30.0,10.0,0.0,9.0,26.0,27.0,24.0,0.0,46.0,0.0,1.0,3.0,7.0,1.0,0.0,0.228,2024
351.0,Ben Rortvedt,TBR,112.0,290.0,328.0,66.0,50.0,13.0,0.0,3.0,27.0,31.0,34.0,0.0,88.0,4.0,0.0,0.0,6.0,1.0,0.0,0.228,2024
352.0,Luis Campusano,SDP,91.0,277.0,299.0,63.0,42.0,13.0,0.0,8.0,37.0,40.0,20.0,0.0,41.0,1.0,1.0,0.0,11.0,0.0,0.0,0.227,2024
353.0,Nick Fortes,MIA,110.0,308.0,335.0,70.0,50.0,16.0,0.0,4.0,28.0,29.0,11.0,0.0,41.0,4.0,5.0,7.0,6.0,0.0,1.0,0.227,2024
354.0,Paul DeJong,- - -,139.0,445.0,482.0,101.0,60.0,17.0,0.0,24.0,54.0,56.0,23.0,0.0,156.0,9.0,5.0,0.0,9.0,2.0,2.0,0.227,2024
355.0,Nick Gordon,MIA,95.0,260.0,275.0,59.0,39.0,11.0,1.0,8.0,29.0,32.0,11.0,0.0,67.0,1.0,3.0,0.0,5.0,5.0,5.0,0.227,2024
356.0,Jose Herrera,ARI,42.0,97.0,114.0,22.0,16.0,4.0,1.0,1.0,11.0,13.0,9.0,0.0,27.0,0.0,1.0,7.0,1.0,0.0,0.0,0.227,2024
357.0,Jose Caballero,TBR,139.0,441.0,483.0,100.0,66.0,24.0,1.0,9.0,53.0,44.0,27.0,1.0,133.0,9.0,3.0,3.0,6.0,44.0,16.0,0.227,2024
358.0,Nolan Jones,COL,79.0,256.0,297.0,58.0,41.0,13.0,1.0,3.0,28.0,28.0,36.0,2.0,91.0,1.0,3.0,1.0,7.0,5.0,4.0,0.227,2024
359.0,Jared Walsh,TEX,17.0,53.0,60.0,12.0,9.0,2.0,0.0,1.0,9.0,7.0,7.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.226,2024
360.0,Ryan Jeffers,MIN,122.0,412.0,465.0,93.0,50.0,22.0,0.0,21.0,56.0,64.0,32.0,0.0,94.0,14.0,6.0,1.0,9.0,3.0,0.0,0.226,2024
361.0,TJ Friedl,CIN,85.0,297.0,341.0,67.0,48.0,5.0,1.0,13.0,35.0,55.0,26.0,0.0,52.0,12.0,4.0,2.0,1.0,9.0,1.0,0.226,2024
362.0,Josh Rojas,SEA,143.0,422.0,476.0,95.0,66.0,19.0,2.0,8.0,48.0,31.0,46.0,1.0,108.0,3.0,2.0,1.0,6.0,10.0,4.0,0.225,2024
363.0,Bo Bichette,TOR,81.0,311.0,336.0,70.0,49.0,16.0,1.0,4.0,29.0,31.0,20.0,1.0,64.0,3.0,2.0,0.0,12.0,5.0,1.0,0.225,2024
364.0,Jeimer Candelario,CIN,112.0,427.0,463.0,96.0,51.0,23.0,2.0,20.0,47.0,56.0,27.0,1.0,114.0,6.0,3.0,0.0,7.0,4.0,3.0,0.225,2024
365.0,Spencer Steer,CIN,158.0,574.0,656.0,129.0,71.0,34.0,4.0,20.0,74.0,92.0,72.0,1.0,137.0,8.0,2.0,0.0,5.0,25.0,3.0,0.225,2024
366.0,Billy Cook,PIT,16.0,49.0,49.0,11.0,6.0,2.0,0.0,3.0,5.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.224,2024
367.0,Brandon Nimmo,NYM,151.0,571.0,663.0,128.0,77.0,25.0,3.0,23.0,88.0,90.0,77.0,1.0,158.0,12.0,3.0,0.0,7.0,15.0,0.0,0.224,2024
368.0,Adolis Garcia,TEX,154.0,580.0,637.0,130.0,78.0,27.0,0.0,25.0,68.0,85.0,45.0,2.0,177.0,6.0,6.0,0.0,12.0,11.0,5.0,0.224,2024
369.0,Edward Olivares,PIT,55.0,174.0,196.0,39.0,30.0,4.0,0.0,5.0,22.0,23.0,16.0,0.0,37.0,2.0,4.0,0.0,3.0,1.0,0.0,0.224,2024
370.0,Riley Adams,WSN,41.0,116.0,130.0,26.0,18.0,5.0,1.0,2.0,10.0,8.0,10.0,1.0,35.0,2.0,2.0,0.0,4.0,1.0,0.0,0.224,2024
371.0,Shea Langeliers,OAK,137.0,482.0,534.0,108.0,59.0,18.0,2.0,29.0,58.0,80.0,41.0,2.0,145.0,5.0,6.0,0.0,15.0,4.0,2.0,0.224,2024
372.0,Luis Robert Jr.,CHW,100.0,393.0,425.0,88.0,55.0,19.0,0.0,14.0,47.0,35.0,28.0,2.0,141.0,2.0,1.0,0.0,8.0,23.0,6.0,0.224,2024
373.0,Joshua Palacios,PIT,23.0,67.0,78.0,15.0,11.0,2.0,0.0,2.0,10.0,9.0,10.0,0.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.224,2024
374.0,Richie Palacios,TBR,92.0,264.0,316.0,59.0,45.0,8.0,1.0,5.0,46.0,21.0,45.0,2.0,67.0,5.0,1.0,0.0,5.0,19.0,1.0,0.223,2024
375.0,Joey Wendle,NYM,18.0,36.0,37.0,8.0,7.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.222,2024
376.0,Gabriel Arias,CLE,53.0,153.0,161.0,34.0,21.0,9.0,1.0,3.0,15.0,15.0,6.0,0.0,53.0,1.0,1.0,0.0,4.0,5.0,2.0,0.222,2024
377.0,Ryan Bliss,SEA,33.0,63.0,71.0,14.0,8.0,3.0,1.0,2.0,10.0,9.0,5.0,0.0,22.0,1.0,0.0,2.0,1.0,5.0,3.0,0.222,2024
378.0,Whit Merrifield,- - -,95.0,293.0,335.0,65.0,49.0,9.0,3.0,4.0,44.0,15.0,35.0,0.0,52.0,3.0,0.0,4.0,7.0,17.0,3.0,0.222,2024
379.0,Vidal Brujan,MIA,102.0,248.0,278.0,55.0,37.0,14.0,2.0,2.0,32.0,16.0,25.0,3.0,54.0,4.0,0.0,1.0,5.0,5.0,6.0,0.222,2024
380.0,Christian Vazquez,MIN,93.0,294.0,315.0,65.0,48.0,10.0,0.0,7.0,29.0,27.0,11.0,0.0,65.0,1.0,4.0,5.0,11.0,3.0,1.0,0.221,2024
381.0,Oliver Dunn,MIL,41.0,95.0,104.0,21.0,16.0,2.0,2.0,1.0,11.0,7.0,6.0,0.0,40.0,2.0,0.0,1.0,1.0,3.0,0.0,0.221,2024
382.0,Nick Madrigal,CHC,51.0,86.0,94.0,19.0,16.0,3.0,0.0,0.0,5.0,10.0,4.0,0.0,10.0,3.0,0.0,1.0,2.0,1.0,0.0,0.221,2024
383.0,Brooks Lee,MIN,50.0,172.0,185.0,38.0,28.0,6.0,1.0,3.0,9.0,27.0,11.0,2.0,27.0,0.0,2.0,0.0,6.0,3.0,0.0,0.221,2024
384.0,Gary Sanchez,MIL,89.0,245.0,280.0,54.0,35.0,7.0,1.0,11.0,30.0,37.0,27.0,0.0,76.0,5.0,3.0,0.0,9.0,0.0,0.0,0.22,2024
385.0,Mike Trout,LAA,29.0,109.0,126.0,24.0,11.0,1.0,2.0,10.0,17.0,14.0,16.0,1.0,27.0,1.0,0.0,0.0,0.0,6.0,1.0,0.22,2024
386.0,George Springer,TOR,145.0,545.0,614.0,120.0,79.0,19.0,3.0,19.0,74.0,56.0,60.0,0.0,115.0,6.0,2.0,0.0,16.0,16.0,1.0,0.22,2024
387.0,Jonah Heim,TEX,131.0,459.0,491.0,101.0,75.0,12.0,1.0,13.0,45.0,59.0,26.0,0.0,90.0,4.0,2.0,0.0,13.0,1.0,1.0,0.22,2024
388.0,Cal Raleigh,SEA,153.0,546.0,628.0,120.0,70.0,16.0,0.0,34.0,73.0,100.0,70.0,4.0,176.0,6.0,6.0,0.0,7.0,6.0,1.0,0.22,2024
389.0,Max Schuemann,OAK,133.0,396.0,459.0,87.0,66.0,14.0,0.0,7.0,55.0,34.0,47.0,0.0,119.0,7.0,4.0,5.0,8.0,14.0,1.0,0.22,2024
390.0,Kyle Higashioka,SDP,84.0,246.0,263.0,54.0,26.0,10.0,1.0,17.0,29.0,45.0,15.0,0.0,74.0,0.0,1.0,1.0,3.0,2.0,0.0,0.22,2024
391.0,Shay Whitcomb,HOU,20.0,41.0,46.0,9.0,6.0,3.0,0.0,0.0,1.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,2024
392.0,Mickey Moniak,LAA,124.0,392.0,418.0,86.0,53.0,17.0,2.0,14.0,48.0,49.0,21.0,0.0,114.0,4.0,1.0,0.0,3.0,8.0,4.0,0.219,2024
393.0,Kody Clemens,PHI,44.0,114.0,120.0,25.0,10.0,9.0,1.0,5.0,17.0,18.0,5.0,0.0,29.0,1.0,0.0,0.0,2.0,0.0,0.0,0.219,2024
394.0,Spencer Torkelson,DET,92.0,342.0,381.0,75.0,43.0,21.0,1.0,10.0,45.0,37.0,33.0,0.0,105.0,4.0,1.0,0.0,6.0,0.0,0.0,0.219,2024
395.0,Jose Azocar,SDP,61.0,73.0,79.0,16.0,14.0,2.0,0.0,0.0,13.0,2.0,5.0,0.0,19.0,0.0,0.0,1.0,1.0,5.0,1.0,0.219,2024
396.0,Jake Meyers,HOU,148.0,461.0,513.0,101.0,65.0,20.0,3.0,13.0,51.0,61.0,35.0,0.0,117.0,10.0,4.0,3.0,17.0,11.0,3.0,0.219,2024
397.0,Randy Arozarena,- - -,154.0,549.0,648.0,120.0,67.0,33.0,0.0,20.0,77.0,60.0,73.0,0.0,169.0,22.0,4.0,0.0,7.0,20.0,10.0,0.219,2024
398.0,Dylan Crews,WSN,31.0,119.0,132.0,26.0,17.0,5.0,1.0,3.0,12.0,8.0,11.0,0.0,26.0,1.0,1.0,0.0,4.0,12.0,3.0,0.218,2024
399.0,Anthony Rendon,LAA,57.0,206.0,238.0,45.0,35.0,10.0,0.0,0.0,21.0,14.0,23.0,0.0,35.0,5.0,4.0,0.0,4.0,6.0,1.0,0.218,2024
400.0,J.D. Davis,- - -,46.0,142.0,157.0,31.0,22.0,5.0,0.0,4.0,13.0,6.0,12.0,0.0,39.0,3.0,0.0,0.0,5.0,0.0,0.0,0.218,2024
401.0,Michael Stefanic,LAA,40.0,110.0,124.0,24.0,20.0,4.0,0.0,0.0,8.0,8.0,10.0,0.0,20.0,3.0,0.0,1.0,5.0,0.0,0.0,0.218,2024
402.0,Trey Sweeney,DET,36.0,110.0,119.0,24.0,15.0,5.0,0.0,4.0,11.0,17.0,7.0,0.0,32.0,1.0,1.0,0.0,3.0,2.0,0.0,0.218,2024
403.0,Kris Bryant,COL,37.0,133.0,155.0,29.0,22.0,5.0,0.0,2.0,9.0,15.0,13.0,0.0,48.0,8.0,1.0,0.0,6.0,0.0,0.0,0.218,2024
404.0,Michael Toglia,COL,116.0,399.0,458.0,87.0,45.0,14.0,3.0,25.0,62.0,55.0,54.0,2.0,147.0,1.0,3.0,0.0,7.0,10.0,1.0,0.218,2024
405.0,Jhonkensy Noel,CLE,67.0,179.0,198.0,39.0,18.0,7.0,1.0,13.0,25.0,28.0,13.0,0.0,63.0,5.0,1.0,0.0,1.0,0.0,0.0,0.218,2024
406.0,Orlando Arcia,ATL,157.0,551.0,602.0,120.0,79.0,24.0,0.0,17.0,50.0,46.0,41.0,1.0,128.0,2.0,7.0,1.0,16.0,2.0,0.0,0.218,2024
407.0,Daniel Schneemann,CLE,73.0,193.0,221.0,42.0,25.0,10.0,2.0,5.0,17.0,22.0,25.0,0.0,70.0,0.0,3.0,0.0,1.0,3.0,2.0,0.218,2024
408.0,Tyler Wade,SDP,90.0,138.0,156.0,30.0,27.0,3.0,0.0,0.0,28.0,8.0,11.0,0.0,29.0,2.0,0.0,4.0,0.0,8.0,1.0,0.217,2024
409.0,Thairo Estrada,SFG,96.0,364.0,381.0,79.0,53.0,15.0,2.0,9.0,43.0,47.0,10.0,0.0,76.0,5.0,2.0,0.0,8.0,2.0,2.0,0.217,2024
410.0,Jonny DeLuca,TBR,107.0,332.0,362.0,72.0,50.0,12.0,4.0,6.0,29.0,31.0,24.0,1.0,77.0,4.0,0.0,2.0,1.0,16.0,6.0,0.217,2024
411.0,Jonathan Ornelas,TEX,18.0,37.0,40.0,8.0,6.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.216,2024
412.0,Nick Yorke,PIT,11.0,37.0,42.0,8.0,6.0,0.0,0.0,2.0,4.0,5.0,4.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.216,2024
413.0,Jared Triolo,PIT,125.0,394.0,446.0,85.0,65.0,10.0,1.0,9.0,41.0,46.0,42.0,0.0,118.0,5.0,5.0,0.0,5.0,8.0,1.0,0.216,2024
414.0,Zach McKinstry,DET,118.0,297.0,325.0,64.0,41.0,14.0,5.0,4.0,32.0,23.0,24.0,0.0,69.0,2.0,2.0,0.0,3.0,16.0,0.0,0.215,2024
415.0,Jose Trevino,NYY,74.0,209.0,234.0,45.0,32.0,5.0,0.0,8.0,26.0,28.0,20.0,0.0,41.0,2.0,2.0,1.0,12.0,1.0,0.0,0.215,2024
416.0,Stuart Fairchild,CIN,94.0,209.0,233.0,45.0,29.0,8.0,0.0,8.0,33.0,30.0,17.0,0.0,60.0,4.0,1.0,2.0,1.0,13.0,1.0,0.215,2024
417.0,Andres Chaparro,WSN,33.0,121.0,132.0,26.0,10.0,12.0,0.0,4.0,12.0,15.0,7.0,0.0,24.0,4.0,0.0,0.0,3.0,1.0,1.0,0.215,2024
