#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,Year
279.0,Adolis Garcia,TEX,148.0,555.0,632.0,136.0,68.0,29.0,0.0,39.0,108.0,107.0,65.0,0.0,175.0,6.0,6.0,0.0,12.0,9.0,1.0,0.245,2023
280.0,Yuli Gurriel,MIA,108.0,298.0,329.0,73.0,50.0,16.0,3.0,4.0,32.0,27.0,26.0,3.0,44.0,1.0,4.0,0.0,13.0,4.0,0.0,0.245,2023
281.0,Corey Julks,HOU,93.0,298.0,323.0,73.0,53.0,14.0,0.0,6.0,35.0,33.0,22.0,0.0,75.0,1.0,2.0,0.0,6.0,15.0,3.0,0.245,2023
282.0,Terrin Vavra,BAL,27.0,49.0,56.0,12.0,12.0,0.0,0.0,0.0,9.0,5.0,5.0,0.0,12.0,0.0,0.0,2.0,5.0,1.0,0.0,0.245,2023
283.0,Nelson Cruz,SDP,49.0,143.0,152.0,35.0,24.0,5.0,1.0,5.0,9.0,23.0,6.0,1.0,46.0,2.0,1.0,0.0,2.0,1.0,0.0,0.245,2023
284.0,Jonathan India,CIN,119.0,454.0,529.0,111.0,71.0,23.0,0.0,17.0,78.0,61.0,52.0,0.0,109.0,16.0,7.0,0.0,13.0,14.0,2.0,0.244,2023
285.0,Jonathan Davis,MIA,34.0,90.0,104.0,22.0,15.0,4.0,1.0,2.0,22.0,10.0,7.0,0.0,29.0,2.0,2.0,2.0,1.0,1.0,2.0,0.244,2023
286.0,Alec Burleson,STL,107.0,315.0,347.0,77.0,48.0,20.0,1.0,8.0,34.0,36.0,23.0,0.0,45.0,3.0,2.0,1.0,13.0,3.0,1.0,0.244,2023
287.0,Dansby Swanson,CHC,147.0,565.0,638.0,138.0,88.0,25.0,3.0,22.0,81.0,80.0,66.0,0.0,154.0,5.0,2.0,0.0,9.0,9.0,1.0,0.244,2023
288.0,Anthony Rizzo,NYY,99.0,373.0,421.0,91.0,65.0,14.0,0.0,12.0,45.0,41.0,35.0,1.0,97.0,12.0,1.0,0.0,10.0,0.0,3.0,0.244,2023
289.0,D.J. Stewart,NYM,58.0,160.0,185.0,39.0,19.0,9.0,0.0,11.0,21.0,26.0,15.0,0.0,56.0,7.0,1.0,1.0,3.0,1.0,1.0,0.244,2023
290.0,DJ LeMahieu,NYY,136.0,497.0,562.0,121.0,81.0,22.0,3.0,15.0,55.0,44.0,60.0,2.0,125.0,3.0,2.0,0.0,14.0,2.0,2.0,0.243,2023
291.0,Henry Ramos,CIN,23.0,74.0,86.0,18.0,14.0,3.0,1.0,0.0,9.0,5.0,11.0,0.0,21.0,1.0,0.0,0.0,2.0,2.0,1.0,0.243,2023
292.0,Tyler Stephenson,CIN,142.0,465.0,517.0,113.0,78.0,20.0,2.0,13.0,59.0,56.0,47.0,2.0,135.0,4.0,1.0,0.0,16.0,0.0,1.0,0.243,2023
293.0,Elehuris Montero,COL,85.0,284.0,307.0,69.0,41.0,15.0,2.0,11.0,40.0,39.0,15.0,0.0,111.0,5.0,3.0,0.0,5.0,0.0,0.0,0.243,2023
294.0,Jake McCarthy,ARI,99.0,276.0,312.0,67.0,53.0,7.0,5.0,2.0,37.0,16.0,26.0,0.0,62.0,5.0,1.0,4.0,4.0,26.0,4.0,0.243,2023
295.0,Isiah Kiner-Falefa,NYY,115.0,326.0,361.0,79.0,60.0,12.0,1.0,6.0,39.0,37.0,28.0,0.0,70.0,3.0,3.0,1.0,12.0,14.0,5.0,0.242,2023
296.0,Jurickson Profar,- - -,125.0,459.0,521.0,111.0,73.0,27.0,2.0,9.0,55.0,46.0,50.0,0.0,90.0,6.0,5.0,0.0,11.0,1.0,0.0,0.242,2023
297.0,Tyler Freeman,CLE,64.0,153.0,168.0,37.0,26.0,7.0,0.0,4.0,20.0,18.0,10.0,0.0,30.0,2.0,1.0,2.0,3.0,5.0,0.0,0.242,2023
298.0,Michael Chavis,WSN,48.0,91.0,96.0,22.0,17.0,3.0,0.0,2.0,16.0,5.0,5.0,0.0,33.0,0.0,0.0,0.0,3.0,1.0,0.0,0.242,2023
299.0,Andrew Knizner,STL,70.0,224.0,241.0,54.0,33.0,11.0,0.0,10.0,30.0,31.0,12.0,0.0,62.0,3.0,1.0,1.0,8.0,2.0,0.0,0.241,2023
300.0,Christian Arroyo,BOS,66.0,195.0,206.0,47.0,28.0,16.0,0.0,3.0,23.0,24.0,7.0,0.0,45.0,1.0,2.0,1.0,8.0,1.0,3.0,0.241,2023
301.0,Ceddanne Rafaela,BOS,28.0,83.0,89.0,20.0,12.0,6.0,0.0,2.0,11.0,5.0,4.0,0.0,28.0,1.0,1.0,0.0,2.0,3.0,1.0,0.241,2023
302.0,Miles Mastrobuoni,CHC,61.0,133.0,149.0,32.0,26.0,5.0,0.0,1.0,24.0,5.0,13.0,0.0,32.0,0.0,0.0,3.0,1.0,13.0,1.0,0.241,2023
303.0,Adam Frazier,BAL,141.0,412.0,455.0,99.0,63.0,21.0,2.0,13.0,59.0,60.0,32.0,0.0,68.0,4.0,2.0,4.0,4.0,11.0,4.0,0.24,2023
304.0,Carlos Santana,- - -,146.0,550.0,619.0,132.0,75.0,33.0,1.0,23.0,78.0,86.0,65.0,0.0,104.0,0.0,4.0,0.0,11.0,6.0,0.0,0.24,2023
305.0,Kyle Isbel,KCR,91.0,292.0,313.0,70.0,41.0,22.0,2.0,5.0,45.0,34.0,17.0,0.0,59.0,1.0,2.0,1.0,5.0,7.0,1.0,0.24,2023
306.0,Matt Chapman,TOR,140.0,509.0,581.0,122.0,64.0,39.0,2.0,17.0,66.0,54.0,62.0,1.0,165.0,8.0,2.0,0.0,4.0,4.0,2.0,0.24,2023
307.0,Ryan McMahon,COL,152.0,555.0,627.0,133.0,76.0,31.0,3.0,23.0,80.0,70.0,68.0,2.0,198.0,1.0,3.0,0.0,19.0,5.0,5.0,0.24,2023
308.0,Michael Conforto,SFG,125.0,406.0,470.0,97.0,68.0,14.0,0.0,15.0,58.0,58.0,53.0,4.0,106.0,7.0,4.0,0.0,12.0,4.0,0.0,0.239,2023
309.0,Joshua Palacios,PIT,91.0,247.0,264.0,59.0,38.0,9.0,2.0,10.0,26.0,40.0,12.0,0.0,56.0,2.0,1.0,2.0,7.0,5.0,0.0,0.239,2023
310.0,Willie Calhoun,NYY,44.0,134.0,149.0,32.0,20.0,7.0,0.0,5.0,16.0,16.0,14.0,1.0,20.0,0.0,1.0,0.0,2.0,0.0,0.0,0.239,2023
311.0,Cade Marlowe,SEA,34.0,88.0,100.0,21.0,13.0,3.0,2.0,3.0,14.0,11.0,12.0,0.0,33.0,0.0,0.0,0.0,1.0,4.0,2.0,0.239,2023
312.0,Austin Meadows,DET,6.0,21.0,21.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,2023
313.0,Myles Straw,CLE,147.0,462.0,518.0,110.0,88.0,18.0,3.0,1.0,52.0,29.0,42.0,0.0,97.0,2.0,6.0,6.0,10.0,20.0,6.0,0.238,2023
314.0,Cody Thomas,OAK,19.0,42.0,46.0,10.0,6.0,3.0,0.0,1.0,1.0,2.0,4.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.238,2023
315.0,Cristian Pache,PHI,48.0,84.0,95.0,20.0,10.0,7.0,1.0,2.0,12.0,11.0,10.0,0.0,27.0,0.0,0.0,1.0,1.0,2.0,3.0,0.238,2023
316.0,Robbie Grossman,TEX,115.0,353.0,420.0,84.0,50.0,23.0,1.0,10.0,56.0,49.0,57.0,0.0,98.0,2.0,8.0,0.0,8.0,1.0,0.0,0.238,2023
317.0,David Fry,CLE,58.0,101.0,113.0,24.0,14.0,6.0,0.0,4.0,12.0,15.0,8.0,0.0,30.0,4.0,0.0,0.0,3.0,2.0,0.0,0.238,2023
318.0,Bo Naylor,CLE,67.0,198.0,230.0,47.0,23.0,13.0,0.0,11.0,33.0,32.0,30.0,1.0,53.0,1.0,1.0,0.0,2.0,5.0,0.0,0.237,2023
319.0,Liover Peguero,PIT,59.0,198.0,213.0,47.0,35.0,4.0,1.0,7.0,21.0,26.0,11.0,0.0,67.0,1.0,1.0,2.0,6.0,6.0,2.0,0.237,2023
320.0,Jose Abreu,HOU,141.0,540.0,594.0,128.0,86.0,23.0,1.0,18.0,62.0,90.0,42.0,1.0,130.0,6.0,6.0,0.0,16.0,0.0,1.0,0.237,2023
321.0,Jake Marisnick,- - -,46.0,76.0,83.0,18.0,11.0,3.0,2.0,2.0,10.0,10.0,3.0,0.0,21.0,2.0,1.0,1.0,4.0,2.0,3.0,0.237,2023
322.0,Tyler Heineman,- - -,22.0,38.0,47.0,9.0,7.0,1.0,1.0,0.0,5.0,3.0,8.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.237,2023
323.0,Chris Taylor,LAD,117.0,338.0,384.0,80.0,49.0,15.0,1.0,15.0,51.0,56.0,41.0,2.0,125.0,4.0,1.0,0.0,2.0,16.0,3.0,0.237,2023
324.0,Enrique Hernandez,- - -,140.0,465.0,508.0,110.0,76.0,23.0,0.0,11.0,57.0,61.0,34.0,1.0,97.0,3.0,6.0,0.0,17.0,4.0,1.0,0.237,2023
325.0,Anthony Rendon,LAA,43.0,148.0,183.0,35.0,27.0,6.0,0.0,2.0,23.0,22.0,25.0,0.0,27.0,6.0,4.0,0.0,6.0,2.0,0.0,0.236,2023
326.0,Raimel Tapia,- - -,64.0,148.0,169.0,35.0,27.0,4.0,1.0,3.0,28.0,13.0,17.0,0.0,40.0,1.0,1.0,1.0,2.0,10.0,2.0,0.236,2023
327.0,Nolan Gorman,STL,119.0,406.0,464.0,96.0,52.0,17.0,0.0,27.0,59.0,76.0,53.0,1.0,148.0,3.0,2.0,0.0,5.0,7.0,2.0,0.236,2023
328.0,Miguel Rojas,LAD,125.0,385.0,423.0,91.0,69.0,16.0,1.0,5.0,49.0,31.0,26.0,0.0,48.0,5.0,5.0,2.0,12.0,8.0,3.0,0.236,2023
329.0,Logan O'Hoppe,LAA,51.0,182.0,199.0,43.0,23.0,6.0,0.0,14.0,23.0,29.0,14.0,0.0,48.0,2.0,1.0,0.0,4.0,0.0,1.0,0.236,2023
330.0,Sam Hilliard,ATL,40.0,72.0,78.0,17.0,9.0,5.0,0.0,3.0,15.0,6.0,6.0,0.0,33.0,0.0,0.0,0.0,1.0,4.0,0.0,0.236,2023
331.0,Nick Senzel,CIN,104.0,301.0,330.0,71.0,48.0,10.0,0.0,13.0,49.0,42.0,26.0,0.0,74.0,1.0,2.0,0.0,9.0,6.0,2.0,0.236,2023
332.0,Kyle Higashioka,NYY,92.0,242.0,260.0,57.0,34.0,13.0,0.0,10.0,24.0,34.0,14.0,0.0,74.0,0.0,3.0,1.0,5.0,0.0,0.0,0.236,2023
333.0,Blake Sabol,SFG,110.0,310.0,344.0,73.0,50.0,10.0,0.0,13.0,36.0,44.0,24.0,0.0,117.0,6.0,2.0,2.0,4.0,4.0,2.0,0.235,2023
334.0,Cavan Biggio,TOR,111.0,289.0,338.0,68.0,47.0,12.0,0.0,9.0,54.0,40.0,40.0,0.0,88.0,7.0,2.0,0.0,0.0,5.0,2.0,0.235,2023
335.0,Jose Fermin,STL,21.0,51.0,61.0,12.0,11.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,2.0,0.0,2.0,1.0,0.0,1.0,0.235,2023
336.0,Junior Caminero,TBR,7.0,34.0,36.0,8.0,6.0,1.0,0.0,1.0,4.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.235,2023
337.0,Joc Pederson,SFG,121.0,358.0,425.0,84.0,52.0,14.0,3.0,15.0,59.0,51.0,57.0,6.0,89.0,7.0,3.0,0.0,12.0,0.0,0.0,0.235,2023
338.0,Luke Maile,CIN,78.0,179.0,199.0,42.0,26.0,10.0,0.0,6.0,17.0,25.0,14.0,0.0,49.0,5.0,0.0,1.0,8.0,2.0,1.0,0.235,2023
339.0,Nelson Velazquez,- - -,53.0,162.0,179.0,38.0,15.0,6.0,0.0,17.0,35.0,34.0,14.0,0.0,51.0,2.0,1.0,0.0,3.0,0.0,0.0,0.235,2023
340.0,Elly De La Cruz,CIN,98.0,388.0,427.0,91.0,56.0,15.0,7.0,13.0,67.0,44.0,35.0,3.0,144.0,2.0,1.0,1.0,6.0,35.0,8.0,0.235,2023
341.0,MJ Melendez,KCR,148.0,533.0,602.0,125.0,75.0,29.0,5.0,16.0,65.0,56.0,62.0,2.0,170.0,3.0,4.0,0.0,4.0,6.0,4.0,0.235,2023
342.0,Connor Wong,BOS,126.0,371.0,403.0,87.0,51.0,25.0,2.0,9.0,55.0,36.0,22.0,0.0,134.0,6.0,1.0,3.0,4.0,8.0,2.0,0.235,2023
343.0,Yasmani Grandal,CHW,118.0,363.0,405.0,85.0,63.0,14.0,0.0,8.0,33.0,33.0,36.0,1.0,86.0,4.0,2.0,0.0,11.0,0.0,0.0,0.234,2023
344.0,Eric Hosmer,CHC,31.0,94.0,100.0,22.0,17.0,3.0,0.0,2.0,7.0,14.0,6.0,0.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,0.234,2023
345.0,Trey Mancini,CHC,79.0,235.0,263.0,55.0,39.0,12.0,0.0,4.0,31.0,28.0,21.0,1.0,78.0,2.0,3.0,0.0,5.0,0.0,0.0,0.234,2023
346.0,Tyrone Taylor,MIL,81.0,231.0,243.0,54.0,26.0,17.0,1.0,10.0,36.0,35.0,8.0,0.0,55.0,3.0,1.0,0.0,10.0,9.0,0.0,0.234,2023
347.0,Mike Yastrzemski,SFG,106.0,330.0,381.0,77.0,38.0,23.0,1.0,15.0,54.0,43.0,45.0,3.0,99.0,3.0,1.0,2.0,5.0,2.0,2.0,0.233,2023
348.0,Kris Bryant,COL,80.0,300.0,335.0,70.0,50.0,10.0,0.0,10.0,36.0,31.0,29.0,0.0,68.0,6.0,0.0,0.0,6.0,0.0,0.0,0.233,2023
349.0,Heston Kjerstad,BAL,13.0,30.0,33.0,7.0,4.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,2023
350.0,Patrick Bailey,SFG,97.0,326.0,353.0,76.0,50.0,18.0,1.0,7.0,29.0,48.0,21.0,0.0,100.0,3.0,1.0,2.0,8.0,1.0,0.0,0.233,2023
351.0,Hunter Renfroe,- - -,140.0,498.0,548.0,116.0,65.0,31.0,0.0,20.0,60.0,60.0,44.0,0.0,125.0,3.0,3.0,0.0,15.0,0.0,0.0,0.233,2023
352.0,Daniel Vogelbach,NYM,104.0,275.0,319.0,64.0,43.0,8.0,0.0,13.0,33.0,48.0,42.0,1.0,81.0,2.0,0.0,0.0,6.0,0.0,0.0,0.233,2023
353.0,Cedric Mullins,BAL,116.0,404.0,455.0,94.0,53.0,23.0,3.0,15.0,51.0,74.0,43.0,1.0,101.0,1.0,4.0,3.0,6.0,19.0,3.0,0.233,2023
354.0,Tucupita Marcano,PIT,75.0,202.0,220.0,47.0,30.0,12.0,2.0,3.0,16.0,18.0,10.0,0.0,35.0,3.0,2.0,3.0,2.0,5.0,2.0,0.233,2023
355.0,Spencer Torkelson,DET,159.0,606.0,684.0,141.0,75.0,34.0,1.0,31.0,88.0,94.0,67.0,1.0,171.0,6.0,5.0,0.0,15.0,3.0,0.0,0.233,2023
356.0,Eugenio Suarez,SEA,162.0,598.0,694.0,139.0,88.0,29.0,0.0,22.0,68.0,96.0,70.0,0.0,214.0,15.0,11.0,0.0,10.0,2.0,1.0,0.232,2023
357.0,Tim Locastro,NYM,43.0,56.0,67.0,13.0,8.0,3.0,0.0,2.0,13.0,3.0,3.0,0.0,22.0,6.0,0.0,2.0,0.0,6.0,0.0,0.232,2023
358.0,Wade Meckler,SFG,20.0,56.0,64.0,13.0,12.0,1.0,0.0,0.0,6.0,4.0,6.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.232,2023
359.0,Nick Pratto,KCR,95.0,306.0,345.0,71.0,48.0,16.0,0.0,7.0,33.0,35.0,29.0,0.0,138.0,6.0,4.0,0.0,3.0,1.0,1.0,0.232,2023
360.0,Parker Meadows,DET,37.0,125.0,145.0,29.0,20.0,4.0,2.0,3.0,19.0,13.0,17.0,1.0,37.0,2.0,1.0,0.0,0.0,8.0,1.0,0.232,2023
361.0,Harrison Bader,- - -,98.0,319.0,344.0,74.0,53.0,12.0,2.0,7.0,44.0,40.0,17.0,0.0,59.0,3.0,4.0,1.0,7.0,20.0,3.0,0.232,2023
362.0,Cal Raleigh,SEA,145.0,513.0,569.0,119.0,65.0,23.0,1.0,30.0,78.0,75.0,54.0,1.0,158.0,1.0,1.0,0.0,6.0,0.0,0.0,0.232,2023
363.0,Alan Trejo,COL,83.0,207.0,227.0,48.0,33.0,11.0,0.0,4.0,24.0,26.0,16.0,0.0,51.0,1.0,2.0,1.0,3.0,5.0,1.0,0.232,2023
364.0,Nicky Lopez,- - -,94.0,225.0,262.0,52.0,40.0,8.0,3.0,1.0,32.0,25.0,26.0,0.0,40.0,6.0,1.0,4.0,3.0,6.0,2.0,0.231,2023
365.0,Tyler O'Neill,STL,72.0,238.0,266.0,55.0,32.0,14.0,0.0,9.0,27.0,21.0,28.0,0.0,67.0,0.0,0.0,0.0,5.0,5.0,0.0,0.231,2023
366.0,Jose Azocar,SDP,55.0,91.0,102.0,21.0,13.0,6.0,0.0,2.0,16.0,9.0,4.0,0.0,24.0,2.0,0.0,5.0,2.0,8.0,2.0,0.231,2023
367.0,Brandon Lowe,TBR,109.0,377.0,436.0,87.0,50.0,15.0,1.0,21.0,58.0,68.0,50.0,0.0,119.0,6.0,3.0,0.0,8.0,7.0,0.0,0.231,2023
368.0,Marco Luciano,SFG,14.0,39.0,45.0,9.0,6.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.231,2023
369.0,Zach McKinstry,DET,148.0,464.0,518.0,107.0,73.0,21.0,4.0,9.0,60.0,35.0,44.0,0.0,113.0,5.0,3.0,2.0,3.0,16.0,6.0,0.231,2023
370.0,Ji Hwan Bae,PIT,111.0,334.0,371.0,77.0,56.0,17.0,2.0,2.0,54.0,32.0,30.0,0.0,92.0,2.0,2.0,3.0,4.0,24.0,9.0,0.231,2023
371.0,Kody Clemens,PHI,49.0,139.0,148.0,32.0,21.0,7.0,0.0,4.0,15.0,13.0,8.0,0.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.23,2023
372.0,Alek Thomas,ARI,125.0,374.0,402.0,86.0,55.0,17.0,5.0,9.0,51.0,39.0,19.0,1.0,86.0,4.0,3.0,2.0,5.0,9.0,1.0,0.23,2023
373.0,Jonathan Aranda,TBR,34.0,87.0,103.0,20.0,13.0,4.0,1.0,2.0,13.0,13.0,13.0,1.0,31.0,2.0,1.0,0.0,1.0,0.0,0.0,0.23,2023
374.0,Carlos Correa,MIN,135.0,514.0,580.0,118.0,69.0,29.0,2.0,18.0,60.0,65.0,59.0,3.0,131.0,4.0,3.0,0.0,30.0,0.0,0.0,0.23,2023
375.0,Matt Beaty,- - -,30.0,61.0,72.0,14.0,10.0,4.0,0.0,0.0,8.0,4.0,6.0,0.0,14.0,5.0,0.0,0.0,1.0,0.0,0.0,0.23,2023
376.0,Estevan Florial,NYY,19.0,61.0,71.0,14.0,10.0,3.0,1.0,0.0,5.0,8.0,7.0,0.0,20.0,2.0,1.0,0.0,0.0,3.0,0.0,0.23,2023
377.0,Alfonso Rivas,- - -,48.0,109.0,123.0,25.0,11.0,10.0,1.0,3.0,8.0,15.0,9.0,0.0,36.0,3.0,1.0,1.0,1.0,1.0,0.0,0.229,2023
378.0,Jake Cronenworth,SDP,127.0,458.0,522.0,105.0,64.0,24.0,7.0,10.0,54.0,48.0,46.0,2.0,97.0,11.0,5.0,1.0,8.0,6.0,1.0,0.229,2023
379.0,Ryan Noda,OAK,128.0,406.0,495.0,93.0,54.0,22.0,1.0,16.0,63.0,54.0,77.0,1.0,170.0,10.0,2.0,0.0,4.0,3.0,1.0,0.229,2023
380.0,Michael Massey,KCR,129.0,428.0,461.0,98.0,64.0,18.0,1.0,15.0,42.0,55.0,24.0,0.0,99.0,4.0,4.0,1.0,3.0,6.0,2.0,0.229,2023
381.0,Aledmys Diaz,OAK,109.0,315.0,344.0,72.0,47.0,20.0,1.0,4.0,25.0,24.0,17.0,2.0,66.0,7.0,4.0,1.0,14.0,1.0,0.0,0.229,2023
382.0,Austin Wells,NYY,19.0,70.0,75.0,16.0,6.0,6.0,0.0,4.0,8.0,13.0,3.0,0.0,14.0,0.0,1.0,0.0,3.0,0.0,0.0,0.229,2023
383.0,Drew Waters,KCR,98.0,302.0,337.0,69.0,45.0,11.0,5.0,8.0,40.0,32.0,27.0,0.0,107.0,5.0,3.0,0.0,4.0,16.0,5.0,0.228,2023
384.0,Kevin Pillar,ATL,81.0,197.0,206.0,45.0,26.0,10.0,0.0,9.0,29.0,32.0,6.0,0.0,50.0,0.0,3.0,0.0,2.0,4.0,1.0,0.228,2023
385.0,Mike Ford,SEA,84.0,219.0,251.0,50.0,28.0,6.0,0.0,16.0,32.0,34.0,24.0,0.0,81.0,7.0,1.0,0.0,4.0,0.0,0.0,0.228,2023
386.0,Stuart Fairchild,CIN,97.0,219.0,255.0,50.0,27.0,16.0,2.0,5.0,34.0,28.0,25.0,0.0,69.0,6.0,2.0,3.0,2.0,10.0,3.0,0.228,2023
387.0,Danny Jansen,TOR,86.0,268.0,301.0,61.0,29.0,15.0,0.0,17.0,38.0,53.0,23.0,1.0,62.0,10.0,0.0,0.0,3.0,0.0,0.0,0.228,2023
388.0,Francisco Mejia,TBR,50.0,150.0,160.0,34.0,18.0,11.0,0.0,5.0,22.0,19.0,6.0,0.0,38.0,1.0,2.0,1.0,2.0,0.0,1.0,0.227,2023
389.0,Billy McKinney,NYY,48.0,128.0,147.0,29.0,19.0,3.0,1.0,6.0,19.0,14.0,17.0,1.0,39.0,1.0,1.0,0.0,1.0,1.0,0.0,0.227,2023
390.0,Jake Meyers,HOU,112.0,309.0,341.0,70.0,43.0,16.0,1.0,10.0,42.0,33.0,26.0,0.0,88.0,5.0,1.0,0.0,2.0,5.0,2.0,0.227,2023
391.0,Brian Anderson,MIL,96.0,318.0,361.0,72.0,48.0,12.0,3.0,9.0,38.0,40.0,36.0,0.0,108.0,4.0,3.0,0.0,10.0,1.0,3.0,0.226,2023
392.0,Jake Alu,WSN,51.0,159.0,175.0,36.0,31.0,2.0,1.0,2.0,14.0,16.0,10.0,0.0,42.0,3.0,2.0,1.0,2.0,5.0,1.0,0.226,2023
393.0,Carlos Perez,OAK,68.0,168.0,189.0,38.0,28.0,4.0,0.0,6.0,17.0,20.0,13.0,0.0,40.0,4.0,3.0,1.0,4.0,0.0,0.0,0.226,2023
394.0,Mark Mathias,- - -,27.0,62.0,72.0,14.0,12.0,2.0,0.0,0.0,6.0,6.0,10.0,0.0,15.0,0.0,0.0,0.0,4.0,3.0,0.0,0.226,2023
395.0,Jose Tena,CLE,18.0,31.0,34.0,7.0,5.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,2023
396.0,Eduardo Escobar,- - -,100.0,288.0,309.0,65.0,48.0,6.0,5.0,6.0,32.0,31.0,18.0,0.0,78.0,0.0,2.0,1.0,7.0,2.0,1.0,0.226,2023
397.0,Christian Bethancourt,TBR,104.0,315.0,332.0,71.0,44.0,16.0,0.0,11.0,49.0,33.0,13.0,0.0,91.0,0.0,3.0,1.0,6.0,1.0,0.0,0.225,2023
398.0,J.P. Martinez,TEX,17.0,40.0,44.0,9.0,7.0,1.0,0.0,1.0,7.0,4.0,2.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.225,2023
399.0,Zach Neto,LAA,84.0,289.0,329.0,65.0,39.0,17.0,0.0,9.0,38.0,34.0,20.0,0.0,77.0,16.0,3.0,1.0,5.0,5.0,1.0,0.225,2023
400.0,Travis d'Arnaud,ATL,74.0,267.0,292.0,60.0,36.0,13.0,0.0,11.0,31.0,39.0,21.0,0.0,67.0,3.0,1.0,0.0,6.0,0.0,0.0,0.225,2023
401.0,Darin Ruf,- - -,20.0,49.0,57.0,11.0,8.0,3.0,0.0,0.0,3.0,3.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,2023
402.0,Ramon Laureano,- - -,105.0,361.0,404.0,81.0,50.0,18.0,4.0,9.0,46.0,35.0,33.0,0.0,114.0,9.0,1.0,0.0,9.0,12.0,1.0,0.224,2023
403.0,Luis Guillorme,NYM,54.0,107.0,120.0,24.0,16.0,6.0,1.0,1.0,12.0,9.0,10.0,1.0,28.0,0.0,1.0,2.0,4.0,0.0,0.0,0.224,2023
404.0,Jack Suwinski,PIT,144.0,447.0,534.0,100.0,51.0,21.0,2.0,26.0,63.0,74.0,75.0,2.0,172.0,6.0,6.0,0.0,2.0,13.0,2.0,0.224,2023
405.0,Christian Vazquez,MIN,102.0,327.0,355.0,73.0,54.0,13.0,0.0,6.0,34.0,32.0,25.0,1.0,82.0,1.0,1.0,1.0,11.0,1.0,0.0,0.223,2023
406.0,Evan Longoria,ARI,74.0,211.0,237.0,47.0,27.0,9.0,0.0,11.0,25.0,28.0,23.0,0.0,73.0,0.0,3.0,0.0,8.0,0.0,0.0,0.223,2023
407.0,James McCann,BAL,70.0,207.0,226.0,46.0,26.0,14.0,0.0,6.0,25.0,26.0,9.0,0.0,57.0,5.0,2.0,3.0,5.0,3.0,1.0,0.222,2023
408.0,Johan Camargo,SFG,8.0,18.0,20.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.222,2023
409.0,Adam Haseley,CHW,28.0,36.0,39.0,8.0,6.0,2.0,0.0,0.0,6.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.222,2023
410.0,Livan Soto,LAA,4.0,9.0,12.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,2023
411.0,Jacob Amaya,MIA,4.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.222,2023
412.0,Jose Siri,TBR,101.0,338.0,364.0,75.0,35.0,13.0,2.0,25.0,58.0,56.0,20.0,0.0,130.0,2.0,3.0,1.0,5.0,12.0,3.0,0.222,2023
413.0,Seth Brown,OAK,112.0,343.0,378.0,76.0,42.0,19.0,1.0,14.0,33.0,52.0,30.0,1.0,101.0,2.0,2.0,1.0,6.0,3.0,1.0,0.222,2023
414.0,Javier Baez,DET,136.0,510.0,547.0,113.0,82.0,18.0,4.0,9.0,58.0,59.0,24.0,0.0,125.0,9.0,3.0,0.0,12.0,12.0,0.0,0.222,2023
415.0,Jesus Aguilar,OAK,36.0,104.0,115.0,23.0,16.0,2.0,0.0,5.0,8.0,9.0,8.0,2.0,31.0,1.0,1.0,0.0,3.0,0.0,0.0,0.221,2023
416.0,Nick Allen,OAK,106.0,303.0,329.0,67.0,57.0,4.0,2.0,4.0,29.0,20.0,17.0,0.0,52.0,1.0,2.0,6.0,8.0,5.0,1.0,0.221,2023
417.0,Jose Caballero,SEA,104.0,231.0,280.0,51.0,37.0,9.0,1.0,4.0,37.0,26.0,28.0,0.0,66.0,17.0,4.0,0.0,0.0,26.0,3.0,0.221,2023
